store_id,day,start_time_local,end_time_local
4791340283515252916,2,00:00:00,04:30:00
4791340283515252916,4,00:00:00,04:30:00
4791340283515252916,1,00:00:00,04:30:00
4791340283515252916,0,00:00:00,04:30:00
4791340283515252916,3,00:00:00,04:30:00
4273565860006284214,0,00:00:00,04:30:00
4273565860006284214,2,00:00:00,04:30:00
4273565860006284214,1,00:00:00,04:30:00
4273565860006284214,4,00:00:00,04:30:00
4273565860006284214,3,00:00:00,04:30:00
7008080169644957367,2,00:00:00,04:30:00
7008080169644957367,4,00:00:00,04:30:00
7008080169644957367,0,00:00:00,04:30:00
7008080169644957367,1,00:00:00,04:30:00
7008080169644957367,3,00:00:00,04:30:00
8682660072829649336,0,00:00:00,04:30:00
8682660072829649336,1,00:00:00,04:30:00
8682660072829649336,3,00:00:00,04:30:00
8682660072829649336,2,00:00:00,04:30:00
8682660072829649336,4,00:00:00,04:30:00
2172883037343786176,4,00:00:00,04:30:00
2172883037343786176,6,00:00:00,04:30:00
2172883037343786176,2,00:00:00,04:30:00
2172883037343786176,3,00:00:00,04:30:00
2172883037343786176,0,00:00:00,04:30:00
2172883037343786176,1,00:00:00,04:30:00
2172883037343786176,5,00:00:00,04:30:00
2389769017763591365,2,00:00:00,04:30:00
2389769017763591365,4,00:00:00,04:30:00
2389769017763591365,1,00:00:00,04:30:00
2389769017763591365,3,00:00:00,04:30:00
2389769017763591365,0,00:00:00,04:30:00
7147073759242421457,0,00:00:00,04:30:00
7147073759242421457,2,00:00:00,04:30:00
7147073759242421457,6,00:00:00,04:30:00
7147073759242421457,3,00:00:00,04:30:00
7147073759242421457,4,00:00:00,04:30:00
7147073759242421457,1,00:00:00,04:30:00
7147073759242421457,5,00:00:00,04:30:00
5144492435546374097,4,00:00:00,04:30:00
5144492435546374097,1,00:00:00,04:30:00
5144492435546374097,2,00:00:00,04:30:00
5144492435546374097,0,00:00:00,04:30:00
5144492435546374097,3,00:00:00,04:30:00
5144492435546374097,5,00:00:00,04:30:00
1910880161866595801,3,00:00:00,04:30:00
1910880161866595801,2,00:00:00,04:30:00
1910880161866595801,0,00:00:00,04:30:00
1910880161866595801,1,00:00:00,04:30:00
1910880161866595801,4,00:00:00,04:30:00
4750355509645542875,1,00:00:00,04:30:00
4750355509645542875,4,00:00:00,04:30:00
4750355509645542875,0,00:00:00,04:30:00
4750355509645542875,2,00:00:00,04:30:00
4750355509645542875,3,00:00:00,04:30:00
6286820251557686759,2,00:00:00,04:30:00
6286820251557686759,0,00:00:00,04:30:00
6286820251557686759,3,00:00:00,04:30:00
6286820251557686759,1,00:00:00,04:30:00
6286820251557686759,4,00:00:00,04:30:00
8950986559297867242,5,00:00:00,04:30:00
8950986559297867242,6,00:00:00,04:30:00
168365839720755693,3,00:00:00,04:30:00
168365839720755693,4,00:00:00,04:30:00
168365839720755693,0,00:00:00,04:30:00
168365839720755693,1,00:00:00,04:30:00
168365839720755693,2,00:00:00,04:30:00
1886094822273762805,6,00:00:00,04:30:00
1886094822273762805,5,00:00:00,04:30:00
8946661276056552441,1,00:00:00,04:30:00
8946661276056552441,0,00:00:00,04:30:00
8946661276056552441,2,00:00:00,04:30:00
8946661276056552441,4,00:00:00,04:30:00
8946661276056552441,3,00:00:00,04:30:00
2071941973789996796,2,00:00:00,04:30:00
2071941973789996796,4,00:00:00,04:30:00
2071941973789996796,3,00:00:00,04:30:00
2071941973789996796,0,00:00:00,04:30:00
2071941973789996796,1,00:00:00,04:30:00
3312388457423306494,0,04:00:00,04:30:00
4973910068302269952,0,00:00:00,04:45:00
4973910068302269952,2,00:00:00,04:45:00
4973910068302269952,3,00:00:00,04:45:00
4973910068302269952,1,00:00:00,04:45:00
4973910068302269952,4,00:00:00,04:45:00
943977820021625093,2,00:00:00,04:45:00
943977820021625093,1,00:00:00,04:45:00
943977820021625093,0,00:00:00,04:45:00
943977820021625093,3,00:00:00,04:45:00
943977820021625093,4,00:00:00,04:45:00
7033610846661247760,0,00:00:00,04:45:00
7033610846661247760,3,00:00:00,04:45:00
7033610846661247760,2,00:00:00,04:45:00
7033610846661247760,4,00:00:00,04:45:00
7033610846661247760,1,00:00:00,04:45:00
3231172301955933969,4,00:00:00,04:45:00
3231172301955933969,2,00:00:00,04:45:00
3231172301955933969,1,00:00:00,04:45:00
3231172301955933969,3,00:00:00,04:45:00
3231172301955933969,0,00:00:00,04:45:00
6740084287121999126,6,00:00:00,04:45:00
6740084287121999126,0,00:00:00,04:45:00
6740084287121999126,4,00:00:00,04:45:00
6740084287121999126,5,00:00:00,04:45:00
6740084287121999126,2,00:00:00,04:45:00
6740084287121999126,1,00:00:00,04:45:00
6740084287121999126,3,00:00:00,04:45:00
83689976843066398,4,00:00:00,04:45:00
83689976843066398,2,00:00:00,04:45:00
83689976843066398,3,00:00:00,04:45:00
83689976843066398,0,00:00:00,04:45:00
83689976843066398,5,00:00:00,04:45:00
83689976843066398,1,00:00:00,04:45:00
83689976843066398,6,00:00:00,04:45:00
4220949534225371423,1,00:00:00,04:45:00
4220949534225371423,0,00:00:00,04:45:00
4220949534225371423,4,00:00:00,04:45:00
4220949534225371423,3,00:00:00,04:45:00
4220949534225371423,2,00:00:00,04:45:00
8130301687323735599,3,00:00:00,04:45:00
8130301687323735599,1,00:00:00,04:45:00
8130301687323735599,4,00:00:00,04:45:00
8130301687323735599,0,00:00:00,04:45:00
8130301687323735599,2,00:00:00,04:45:00
2237028398849750600,3,00:00:00,04:45:00
2237028398849750600,2,00:00:00,04:45:00
2237028398849750600,4,00:00:00,04:45:00
2237028398849750600,1,00:00:00,04:45:00
2237028398849750600,0,00:00:00,04:45:00
22400430932457551,3,00:00:00,04:45:00
22400430932457551,2,00:00:00,04:45:00
22400430932457551,1,00:00:00,04:45:00
22400430932457551,4,00:00:00,04:45:00
22400430932457551,0,00:00:00,04:45:00
4457093454605721682,4,00:00:00,04:45:00
4457093454605721682,3,00:00:00,04:45:00
4457093454605721682,0,00:00:00,04:45:00
4457093454605721682,2,00:00:00,04:45:00
4457093454605721682,1,00:00:00,04:45:00
3414961633047476818,4,00:00:00,04:45:00
3414961633047476818,0,00:00:00,04:45:00
3414961633047476818,2,00:00:00,04:45:00
3414961633047476818,3,00:00:00,04:45:00
3414961633047476818,1,00:00:00,04:45:00
3069871054095098458,6,00:00:00,04:45:00
3069871054095098458,3,00:00:00,04:45:00
3069871054095098458,0,00:00:00,04:45:00
3069871054095098458,5,00:00:00,04:45:00
3069871054095098458,4,00:00:00,04:45:00
3069871054095098458,1,00:00:00,04:45:00
3069871054095098458,2,00:00:00,04:45:00
6616551295023333741,0,00:00:00,04:45:00
6616551295023333741,2,00:00:00,04:45:00
6616551295023333741,4,00:00:00,04:45:00
6616551295023333741,1,00:00:00,04:45:00
6616551295023333741,3,00:00:00,04:45:00
2714672221288097391,2,00:00:00,04:45:00
2714672221288097391,4,00:00:00,04:45:00
2714672221288097391,0,00:00:00,04:45:00
2714672221288097391,3,00:00:00,04:45:00
2714672221288097391,6,00:00:00,04:45:00
2714672221288097391,1,00:00:00,04:45:00
2714672221288097391,5,00:00:00,04:45:00
7296170746521666164,3,00:00:00,04:45:00
7296170746521666164,1,00:00:00,04:45:00
7296170746521666164,0,00:00:00,04:45:00
7296170746521666164,2,00:00:00,04:45:00
7296170746521666164,4,00:00:00,04:45:00
8615970441262031223,4,00:00:00,04:45:00
8615970441262031223,1,00:00:00,04:45:00
8615970441262031223,3,00:00:00,04:45:00
8615970441262031223,2,00:00:00,04:45:00
8615970441262031223,0,00:00:00,04:45:00
8356740298743320957,3,00:00:00,04:45:00
8356740298743320957,2,00:00:00,04:45:00
8356740298743320957,1,00:00:00,04:45:00
8356740298743320957,4,00:00:00,04:45:00
8356740298743320957,0,00:00:00,04:45:00
4430370444829587327,3,00:00:00,04:45:00
4430370444829587327,0,00:00:00,04:45:00
4430370444829587327,2,00:00:00,04:45:00
4430370444829587327,1,00:00:00,04:45:00
4430370444829587327,4,00:00:00,04:45:00
6110924444519690881,0,00:00:00,04:45:00
6110924444519690881,3,00:00:00,04:45:00
6110924444519690881,1,00:00:00,04:45:00
6110924444519690881,2,00:00:00,04:45:00
6110924444519690881,4,00:00:00,04:45:00
6885256906277200009,1,00:00:00,04:45:00
6885256906277200009,2,00:00:00,04:45:00
6885256906277200009,3,00:00:00,04:45:00
6885256906277200009,4,00:00:00,04:45:00
6885256906277200009,0,00:00:00,04:45:00
3267803726603107210,0,00:00:00,04:45:00
3267803726603107210,2,00:00:00,04:45:00
3267803726603107210,1,00:00:00,04:45:00
3267803726603107210,3,00:00:00,04:45:00
3267803726603107210,4,00:00:00,04:45:00
5294595879709535120,2,00:00:00,04:45:00
5294595879709535120,6,00:00:00,04:45:00
5294595879709535120,3,00:00:00,04:45:00
5294595879709535120,4,00:00:00,04:45:00
5294595879709535120,0,00:00:00,04:45:00
5294595879709535120,1,00:00:00,04:45:00
5294595879709535120,5,00:00:00,04:45:00
79610494098791827,3,00:00:00,04:45:00
79610494098791827,4,00:00:00,04:45:00
79610494098791827,2,00:00:00,04:45:00
79610494098791827,0,00:00:00,04:45:00
79610494098791827,1,00:00:00,04:45:00
6855163725384841107,4,00:00:00,04:45:00
6855163725384841107,3,00:00:00,04:45:00
6855163725384841107,0,00:00:00,04:45:00
6855163725384841107,1,00:00:00,04:45:00
6855163725384841107,2,00:00:00,04:45:00
992865531087057827,1,00:00:00,04:45:00
992865531087057827,3,00:00:00,04:45:00
992865531087057827,0,00:00:00,04:45:00
992865531087057827,4,00:00:00,04:45:00
992865531087057827,2,00:00:00,04:45:00
3716472169061358503,2,00:00:00,04:45:00
3716472169061358503,0,00:00:00,04:45:00
3716472169061358503,3,00:00:00,04:45:00
3716472169061358503,1,00:00:00,04:45:00
3716472169061358503,4,00:00:00,04:45:00
5469025753830301868,3,00:00:00,04:45:00
5469025753830301868,2,00:00:00,04:45:00
5469025753830301868,1,00:00:00,04:45:00
5469025753830301868,4,00:00:00,04:45:00
5469025753830301868,0,00:00:00,04:45:00
8133305591326218415,4,00:00:00,04:45:00
8133305591326218415,2,00:00:00,04:45:00
8133305591326218415,0,00:00:00,04:45:00
8133305591326218415,1,00:00:00,04:45:00
8133305591326218415,3,00:00:00,04:45:00
8133305591326218415,6,00:00:00,04:45:00
8133305591326218415,5,00:00:00,04:45:00
3552151781177443011,0,00:00:00,04:45:00
3552151781177443011,1,00:00:00,04:45:00
3552151781177443011,3,00:00:00,04:45:00
3552151781177443011,2,00:00:00,04:45:00
3552151781177443011,4,00:00:00,04:45:00
2325421978944839371,0,00:00:00,04:45:00
2325421978944839371,2,00:00:00,04:45:00
2325421978944839371,1,00:00:00,04:45:00
2325421978944839371,3,00:00:00,04:45:00
2325421978944839371,4,00:00:00,04:45:00
382969169117187539,4,00:00:00,04:45:00
382969169117187539,2,00:00:00,04:45:00
382969169117187539,0,00:00:00,04:45:00
382969169117187539,3,00:00:00,04:45:00
382969169117187539,1,00:00:00,04:45:00
9200077896172924115,0,00:00:00,04:45:00
9200077896172924115,6,00:00:00,04:45:00
9200077896172924115,2,00:00:00,04:45:00
9200077896172924115,3,00:00:00,04:45:00
9200077896172924115,1,00:00:00,04:45:00
9200077896172924115,5,00:00:00,04:45:00
9200077896172924115,4,00:00:00,04:45:00
7651829624924720340,1,00:00:00,04:45:00
7651829624924720340,4,00:00:00,04:45:00
7651829624924720340,0,00:00:00,04:45:00
7651829624924720340,2,00:00:00,04:45:00
7651829624924720340,3,00:00:00,04:45:00
864201814553742806,2,00:00:00,04:45:00
864201814553742806,4,00:00:00,04:45:00
864201814553742806,0,00:00:00,04:45:00
864201814553742806,1,00:00:00,04:45:00
864201814553742806,3,00:00:00,04:45:00
4031771205466256346,1,00:00:00,04:45:00
4031771205466256346,0,00:00:00,04:45:00
4031771205466256346,2,00:00:00,04:45:00
4031771205466256346,3,00:00:00,04:45:00
4031771205466256346,4,00:00:00,04:45:00
3520520868285375708,3,00:00:00,04:45:00
3520520868285375708,0,00:00:00,04:45:00
3520520868285375708,1,00:00:00,04:45:00
3520520868285375708,4,00:00:00,04:45:00
3520520868285375708,2,00:00:00,04:45:00
6776660075252450013,1,00:00:00,04:45:00
6776660075252450013,0,00:00:00,04:45:00
6776660075252450013,3,00:00:00,04:45:00
6776660075252450013,2,00:00:00,04:45:00
6776660075252450013,4,00:00:00,04:45:00
1375841031653578977,3,00:00:00,04:45:00
1375841031653578977,1,00:00:00,04:45:00
1375841031653578977,0,00:00:00,04:45:00
1375841031653578977,2,00:00:00,04:45:00
1375841031653578977,4,00:00:00,04:45:00
6929197680265052642,3,00:00:00,04:45:00
6929197680265052642,0,00:00:00,04:45:00
6929197680265052642,1,00:00:00,04:45:00
6929197680265052642,4,00:00:00,04:45:00
6929197680265052642,2,00:00:00,04:45:00
2510833931154296295,0,00:00:00,04:45:00
2510833931154296295,2,00:00:00,04:45:00
2510833931154296295,3,00:00:00,04:45:00
2510833931154296295,1,00:00:00,04:45:00
2510833931154296295,4,00:00:00,04:45:00
2783264314630851304,3,00:00:00,04:45:00
2783264314630851304,1,00:00:00,04:45:00
2783264314630851304,0,00:00:00,04:45:00
2783264314630851304,2,00:00:00,04:45:00
2783264314630851304,4,00:00:00,04:45:00
6519698837197761770,2,00:00:00,04:45:00
6519698837197761770,0,00:00:00,04:45:00
6519698837197761770,3,00:00:00,04:45:00
6519698837197761770,4,00:00:00,04:45:00
6519698837197761770,1,00:00:00,04:45:00
3056529392940482538,4,00:00:00,04:45:00
3056529392940482538,3,00:00:00,04:45:00
3056529392940482538,0,00:00:00,04:45:00
3056529392940482538,2,00:00:00,04:45:00
3056529392940482538,1,00:00:00,04:45:00
8333547700952437743,1,00:00:00,04:45:00
8333547700952437743,4,00:00:00,04:45:00
8333547700952437743,3,00:00:00,04:45:00
8333547700952437743,0,00:00:00,04:45:00
8333547700952437743,2,00:00:00,04:45:00
1031418415121069817,4,00:00:00,04:45:00
1031418415121069817,3,00:00:00,04:45:00
1031418415121069817,2,00:00:00,04:45:00
1031418415121069817,1,00:00:00,04:45:00
1031418415121069817,0,00:00:00,04:45:00
1485188300216859385,2,00:00:00,04:45:00
1485188300216859385,0,00:00:00,04:45:00
1485188300216859385,4,00:00:00,04:45:00
1485188300216859385,3,00:00:00,04:45:00
1485188300216859385,1,00:00:00,04:45:00
6025618707296646412,0,00:00:00,04:59:59
6025618707296646412,2,00:00:00,04:59:59
6025618707296646412,5,00:00:00,04:59:59
6025618707296646412,4,00:00:00,04:59:59
6025618707296646412,1,00:00:00,04:59:59
6025618707296646412,3,00:00:00,04:59:59
6025618707296646412,6,00:00:00,04:59:59
4201454392555490587,2,00:00:00,04:59:59
4201454392555490587,4,00:00:00,04:59:59
4201454392555490587,3,00:00:00,04:59:59
4201454392555490587,1,00:00:00,04:59:59
4201454392555490587,5,00:00:00,04:59:59
4201454392555490587,6,00:00:00,04:59:59
4201454392555490587,0,00:00:00,04:59:59
7542982131414874146,1,00:00:00,04:59:59
7542982131414874146,3,00:00:00,04:59:59
7542982131414874146,6,00:00:00,04:59:59
7542982131414874146,2,00:00:00,04:59:59
7542982131414874146,5,00:00:00,04:59:59
7542982131414874146,4,00:00:00,04:59:59
7542982131414874146,0,00:00:00,04:59:59
2971907660762532656,6,00:00:00,04:59:59
2971907660762532656,2,00:00:00,04:59:59
2971907660762532656,1,00:00:00,04:59:59
2971907660762532656,0,00:00:00,04:59:59
2971907660762532656,5,00:00:00,04:59:59
2971907660762532656,3,00:00:00,04:59:59
2971907660762532656,4,00:00:00,04:59:59
7489983233589139014,4,00:00:00,04:59:59
7489983233589139014,6,00:00:00,04:59:59
7489983233589139014,2,00:00:00,04:59:59
7489983233589139014,1,00:00:00,04:59:59
7489983233589139014,5,00:00:00,04:59:59
7489983233589139014,0,00:00:00,04:59:59
7489983233589139014,3,00:00:00,04:59:59
994558303683135563,2,00:00:00,04:59:59
994558303683135563,6,00:00:00,04:59:59
994558303683135563,1,00:00:00,04:59:59
994558303683135563,0,00:00:00,04:59:59
994558303683135563,3,00:00:00,04:59:59
994558303683135563,5,00:00:00,04:59:59
994558303683135563,4,00:00:00,04:59:59
2689246960539975030,3,00:00:00,04:59:59
2689246960539975030,1,00:00:00,04:59:59
2689246960539975030,0,00:00:00,04:59:59
2689246960539975030,5,00:00:00,04:59:59
2689246960539975030,4,00:00:00,04:59:59
2689246960539975030,6,00:00:00,04:59:59
2689246960539975030,2,00:00:00,04:59:59
879401411014204303,4,00:00:00,04:59:59
879401411014204303,3,00:00:00,04:59:59
879401411014204303,5,00:00:00,04:59:59
879401411014204303,6,00:00:00,04:59:59
879401411014204303,0,00:00:00,04:59:59
879401411014204303,2,00:00:00,04:59:59
879401411014204303,1,00:00:00,04:59:59
4153205428976595873,5,00:00:00,04:59:59
4153205428976595873,3,00:00:00,04:59:59
4153205428976595873,6,00:00:00,04:59:59
4153205428976595873,1,00:00:00,04:59:59
4153205428976595873,4,00:00:00,04:59:59
4153205428976595873,2,00:00:00,04:59:59
4153205428976595873,0,00:00:00,04:59:59
8866346291700476848,1,00:00:00,04:59:59
8866346291700476848,4,00:00:00,04:59:59
8866346291700476848,6,00:00:00,04:59:59
8866346291700476848,0,00:00:00,04:59:59
8866346291700476848,3,00:00:00,04:59:59
8866346291700476848,5,00:00:00,04:59:59
8866346291700476848,2,00:00:00,04:59:59
4442150884550451905,1,00:00:00,04:59:59
4442150884550451905,2,00:00:00,04:59:59
4442150884550451905,4,00:00:00,04:59:59
4442150884550451905,6,00:00:00,04:59:59
4442150884550451905,3,00:00:00,04:59:59
4442150884550451905,0,00:00:00,04:59:59
4442150884550451905,5,00:00:00,04:59:59
1572447591742353638,1,00:00:00,04:59:59
1572447591742353638,4,00:00:00,04:59:59
1572447591742353638,5,00:00:00,04:59:59
1572447591742353638,6,00:00:00,04:59:59
1572447591742353638,3,00:00:00,04:59:59
1572447591742353638,2,00:00:00,04:59:59
1572447591742353638,0,00:00:00,04:59:59
5911690976846479860,6,00:00:00,04:59:59
5911690976846479860,4,00:00:00,04:59:59
5911690976846479860,5,00:00:00,04:59:59
5911690976846479860,0,00:00:00,04:59:59
5911690976846479860,1,00:00:00,04:59:59
5911690976846479860,3,00:00:00,04:59:59
5911690976846479860,2,00:00:00,04:59:59
6833038653322117888,5,00:00:00,05:00:00
6833038653322117888,6,00:00:00,05:00:00
3419360295103124992,5,00:00:00,05:00:00
3419360295103124992,6,00:00:00,05:00:00
4169529855775714048,5,00:00:00,05:00:00
4169529855775714048,6,00:00:00,05:00:00
2311272071941344516,6,00:00:00,05:00:00
2311272071941344516,5,00:00:00,05:00:00
7858630778784836612,1,00:00:00,05:00:00
7858630778784836612,4,00:00:00,05:00:00
7858630778784836612,0,00:00:00,05:00:00
7858630778784836612,3,00:00:00,05:00:00
7858630778784836612,6,00:00:00,05:00:00
7858630778784836612,2,00:00:00,05:00:00
7858630778784836612,5,00:00:00,05:00:00
863526188544751621,0,00:00:00,05:00:00
863526188544751621,3,00:00:00,05:00:00
863526188544751621,2,00:00:00,05:00:00
863526188544751621,4,00:00:00,05:00:00
863526188544751621,1,00:00:00,05:00:00
2439804991311203080,3,00:00:00,05:00:00
2439804991311203080,6,00:00:00,05:00:00
2439804991311203080,4,00:00:00,05:00:00
2439804991311203080,0,00:00:00,05:00:00
2439804991311203080,1,00:00:00,05:00:00
2439804991311203080,2,00:00:00,05:00:00
2439804991311203080,5,00:00:00,05:00:00
3424839448005428238,5,00:00:00,05:00:00
3424839448005428238,6,00:00:00,05:00:00
1441510323176884753,6,00:00:00,05:00:00
1441510323176884753,1,00:00:00,05:00:00
1441510323176884753,5,00:00:00,05:00:00
1441510323176884753,3,00:00:00,05:00:00
1441510323176884753,0,00:00:00,05:00:00
1441510323176884753,2,00:00:00,05:00:00
1441510323176884753,4,00:00:00,05:00:00
5705225634147300631,6,00:00:00,05:00:00
5705225634147300631,0,00:00:00,05:00:00
5705225634147300631,5,00:00:00,05:00:00
1193885630958865179,5,00:00:00,05:00:00
1193885630958865179,1,00:00:00,05:00:00
1193885630958865179,6,00:00:00,05:00:00
1193885630958865179,4,00:00:00,05:00:00
1193885630958865179,3,00:00:00,05:00:00
1193885630958865179,2,00:00:00,05:00:00
1193885630958865179,0,00:00:00,05:00:00
4192592653801050907,6,00:00:00,05:00:00
4192592653801050907,5,00:00:00,05:00:00
2348657374938344989,5,00:00:00,05:00:00
2348657374938344989,0,00:00:00,05:00:00
2348657374938344989,4,00:00:00,05:00:00
2348657374938344989,1,00:00:00,05:00:00
2348657374938344989,2,00:00:00,05:00:00
2348657374938344989,6,00:00:00,05:00:00
2348657374938344989,3,00:00:00,05:00:00
1500809534270460964,6,00:00:00,05:00:00
1500809534270460964,5,00:00:00,05:00:00
1500809534270460964,3,00:00:00,05:00:00
1500809534270460964,1,00:00:00,05:00:00
1500809534270460964,2,00:00:00,05:00:00
1500809534270460964,0,00:00:00,05:00:00
1500809534270460964,4,00:00:00,05:00:00
8728432988415857445,6,00:00:00,05:00:00
8728432988415857445,5,00:00:00,05:00:00
9206893975383856421,6,00:00:00,05:00:00
9206893975383856421,5,00:00:00,05:00:00
6514029577432232231,5,00:00:00,05:00:00
6514029577432232231,4,00:00:00,05:00:00
5020861061407941417,1,00:00:00,05:00:00
5020861061407941417,6,00:00:00,05:00:00
5020861061407941417,3,00:00:00,05:00:00
5020861061407941417,0,00:00:00,05:00:00
5020861061407941417,4,00:00:00,05:00:00
5020861061407941417,5,00:00:00,05:00:00
5020861061407941417,2,00:00:00,05:00:00
1743402440564922921,5,00:00:00,05:00:00
1743402440564922921,1,00:00:00,05:00:00
1743402440564922921,2,00:00:00,05:00:00
1743402440564922921,6,00:00:00,05:00:00
1743402440564922921,0,00:00:00,05:00:00
1743402440564922921,4,00:00:00,05:00:00
1743402440564922921,3,00:00:00,05:00:00
5541693493768689964,6,00:00:00,05:00:00
5541693493768689964,5,00:00:00,05:00:00
17985349924445228,6,00:00:00,05:00:00
17985349924445228,5,00:00:00,05:00:00
3105861724020993588,4,00:00:00,05:00:00
3105861724020993588,5,00:00:00,05:00:00
5458983194362918455,6,00:00:00,05:00:00
5458983194362918455,5,00:00:00,05:00:00
5458983194362918455,1,00:00:00,05:00:00
5458983194362918455,3,00:00:00,05:00:00
5458983194362918455,2,00:00:00,05:00:00
5458983194362918455,4,00:00:00,05:00:00
5458983194362918455,0,00:00:00,05:00:00
4911531977726625597,5,00:00:00,05:00:00
4911531977726625597,6,00:00:00,05:00:00
1775453830266480707,5,00:00:00,05:00:00
1775453830266480707,3,00:00:00,05:00:00
1775453830266480707,6,00:00:00,05:00:00
1775453830266480707,0,00:00:00,05:00:00
1775453830266480707,4,00:00:00,05:00:00
1775453830266480707,2,00:00:00,05:00:00
1775453830266480707,1,00:00:00,05:00:00
3345190510668585029,6,00:00:00,05:00:00
3345190510668585029,5,00:00:00,05:00:00
7865409373264006475,6,00:00:00,05:00:00
7865409373264006475,5,00:00:00,05:00:00
542395568546754892,4,00:00:00,05:00:00
542395568546754892,1,00:00:00,05:00:00
542395568546754892,2,00:00:00,05:00:00
542395568546754892,3,00:00:00,05:00:00
542395568546754892,6,00:00:00,05:00:00
542395568546754892,0,00:00:00,05:00:00
542395568546754892,5,00:00:00,05:00:00
7124899807841885520,6,00:00:00,05:00:00
7124899807841885520,5,00:00:00,05:00:00
2095901591136949592,5,00:00:00,05:00:00
2095901591136949592,6,00:00:00,05:00:00
8407934146313821017,2,00:00:00,05:00:00
8407934146313821017,4,00:00:00,05:00:00
8407934146313821017,3,00:00:00,05:00:00
8407934146313821017,0,00:00:00,05:00:00
8407934146313821017,5,00:00:00,05:00:00
8407934146313821017,6,00:00:00,05:00:00
8407934146313821017,1,00:00:00,05:00:00
2154654200389136730,6,00:00:00,05:00:00
2154654200389136730,5,00:00:00,05:00:00
5896856080346444123,5,00:00:00,05:00:00
5896856080346444123,6,00:00:00,05:00:00
7219433323548740203,6,00:00:00,05:00:00
7219433323548740203,5,00:00:00,05:00:00
8281770595626266221,1,00:00:00,05:00:00
8281770595626266221,3,00:00:00,05:00:00
8281770595626266221,2,00:00:00,05:00:00
8281770595626266221,5,00:00:00,05:00:00
8281770595626266221,6,00:00:00,05:00:00
8281770595626266221,4,00:00:00,05:00:00
8281770595626266221,0,00:00:00,05:00:00
5089459886646525552,6,00:00:00,05:00:00
5089459886646525552,5,00:00:00,05:00:00
2046507257744621680,6,00:00:00,05:00:00
2046507257744621680,5,00:00:00,05:00:00
6006462190711823986,4,00:00:00,05:00:00
6006462190711823986,2,00:00:00,05:00:00
6006462190711823986,6,00:00:00,05:00:00
6006462190711823986,1,00:00:00,05:00:00
6006462190711823986,3,00:00:00,05:00:00
6006462190711823986,0,00:00:00,05:00:00
6006462190711823986,5,00:00:00,05:00:00
8533601316353666171,1,00:00:00,05:00:00
8533601316353666171,4,00:00:00,05:00:00
8533601316353666171,2,00:00:00,05:00:00
8533601316353666171,5,00:00:00,05:00:00
8533601316353666171,6,00:00:00,05:00:00
8533601316353666171,0,00:00:00,05:00:00
8533601316353666171,3,00:00:00,05:00:00
288312054891886470,2,00:00:00,05:00:00
288312054891886470,1,00:00:00,05:00:00
288312054891886470,5,00:00:00,05:00:00
288312054891886470,6,00:00:00,05:00:00
288312054891886470,4,00:00:00,05:00:00
288312054891886470,0,00:00:00,05:00:00
288312054891886470,3,00:00:00,05:00:00
9036767735074774918,5,00:00:00,05:00:00
9036767735074774918,6,00:00:00,05:00:00
8031154764882915465,5,00:00:00,05:00:00
8031154764882915465,6,00:00:00,05:00:00
1916888416391571594,2,00:00:00,05:00:00
1916888416391571594,4,00:00:00,05:00:00
1916888416391571594,1,00:00:00,05:00:00
1916888416391571594,3,00:00:00,05:00:00
1916888416391571594,5,00:00:00,05:00:00
1916888416391571594,6,00:00:00,05:00:00
1916888416391571594,0,00:00:00,05:00:00
5067231684238147727,2,00:00:00,05:00:00
5067231684238147727,1,00:00:00,05:00:00
5067231684238147727,3,00:00:00,05:00:00
5067231684238147727,0,00:00:00,05:00:00
5067231684238147727,4,00:00:00,05:00:00
4639535871264109200,6,00:00:00,05:00:00
4639535871264109200,5,00:00:00,05:00:00
3512974005350486928,6,00:00:00,05:00:00
3512974005350486928,5,00:00:00,05:00:00
6562382697232485011,6,00:00:00,05:00:00
6562382697232485011,5,00:00:00,05:00:00
6087738873469784469,5,00:00:00,05:00:00
6087738873469784469,2,00:00:00,05:00:00
6087738873469784469,4,00:00:00,05:00:00
6087738873469784469,1,00:00:00,05:00:00
6087738873469784469,3,00:00:00,05:00:00
6087738873469784469,6,00:00:00,05:00:00
6087738873469784469,0,00:00:00,05:00:00
4591508953949220760,0,00:00:00,05:00:00
4591508953949220760,3,00:00:00,05:00:00
4591508953949220760,6,00:00:00,05:00:00
4591508953949220760,5,00:00:00,05:00:00
4591508953949220760,1,00:00:00,05:00:00
4591508953949220760,2,00:00:00,05:00:00
4591508953949220760,4,00:00:00,05:00:00
171819201025808799,5,00:00:00,05:00:00
171819201025808799,6,00:00:00,05:00:00
1442963160772984486,6,00:00:00,05:00:00
1442963160772984486,5,00:00:00,05:00:00
3135818154875310502,5,00:00:00,05:00:00
3135818154875310502,6,00:00:00,05:00:00
1994250259377514924,1,00:00:00,05:00:00
1994250259377514924,0,00:00:00,05:00:00
1994250259377514924,5,00:00:00,05:00:00
1994250259377514924,2,00:00:00,05:00:00
1994250259377514924,3,00:00:00,05:00:00
1994250259377514924,4,00:00:00,05:00:00
1994250259377514924,6,00:00:00,05:00:00
1902681040516588209,1,00:00:00,05:00:00
1902681040516588209,2,00:00:00,05:00:00
1902681040516588209,4,00:00:00,05:00:00
1902681040516588209,5,00:00:00,05:00:00
1902681040516588209,0,00:00:00,05:00:00
1902681040516588209,3,00:00:00,05:00:00
